id,cell,lang,label,rung,family,role,verdict,rate_warp,source,channel,arm,fps,n_frames,m.dur_s,m.amp,m.vel_rms,m.vel_rms_excess,m.noise_sigma,m.thr_used,m.n_events,m.event_rate,m.prom_median,m.prom_max,m.max_over_median,m.gini,m.cv,m.mean_in_span,fplan.n_f0_peaks,fplan.n_events,fplan.recall,fplan.precision,fplan.events_per_f0,fplan.recall_chance,fplan.recall_excess,fplan.precision_chance,fplan.precision_excess,fplan.hits,fpost.n_f0_peaks,fpost.n_events,fpost.recall,fpost.precision,fpost.events_per_f0,fpost.recall_chance,fpost.recall_excess,fpost.precision_chance,fpost.precision_excess,fpost.hits,coup.r_phrase,coup.lag_phrase,coup.r_tone,coup.lag_tone,coup.r_phrase_rev,coup.r_tone_rev,coup.tone_band_frac,accent_resp_median,fplan.recall_chance_cross,fplan.recall_excess_cross,x.k_praat,x.k_pyin,x.g_ip,x.reg_praat,x.reg_pyin,x.d_rms_speech_db
cn_esd0002_short3_sad__c100,cn_esd0002_short3_sad,cn,sad,c100,null,null,ok,1,medtalk,brow_inner,noise,60,224,2.78333,0.141324,0.433901,0.429844,0.00976678,0.0391222,4,1.43713,0.0780207,0.107365,1.37611,0.0971884,0.184042,0.900441,5,4,0.8,1,0.8,0.716,0.084,0.865,0.135,4,5,4,0.6,0.75,0.8,0.398,0.202,0.4975,0.2525,3,,,,,,,,,0.2,0.6,1,1,1,0,0,0
cn_esd0002_short3_sad__c100,cn_esd0002_short3_sad,cn,sad,c100,null,null,ok,1,medtalk,brow_outer,clean,60,224,2.78333,0.0695234,0.235072,0.232082,0.00616652,0.0273365,3,1.07784,0.0356707,0.0651677,1.82693,0.146125,0.308187,0.0267004,5,3,0.4,0.666667,0.6,0.514,-0.114,0.866667,-0.2,2,5,3,0,0,0.6,0.298,-0.298,0.496667,-0.496667,0,-0.37334,0.15,0.156508,-0.0666667,0.0289607,0.295988,0.399804,0.0356707,0.35,0.05,1,1,1,0,0,0
cn_esd0002_short3_sad__c100,cn_esd0002_short3_sad,cn,sad,c100,null,null,ok,1,medtalk,brow_outer,noise,60,224,2.78333,0.0716507,0.236293,0.232843,0.00663779,0.0288394,3,1.07784,0.0360944,0.0656613,1.81915,0.150271,0.312609,0.0266478,5,3,0.4,0.666667,0.6,0.514,-0.114,0.866667,-0.2,2,5,3,0,0,0.6,0.298,-0.298,0.496667,-0.496667,0,,,,,,,,,0.3,0.1,1,1,1,0,0,0
cn_esd0002_short3_sad__c100,cn_esd0002_short3_sad,cn,sad,c100,null,null,ok,1,medtalk,lid_upper,clean,60,224,2.78333,0.0206833,0.0558938,0.054366,0.00214149,0.0104121,2,0.718563,0.0112557,0.0112746,1.00168,,,-0.00147858,5,2,0.2,0.5,0.4,0.286,-0.086,0.87,-0.37,1,5,2,0,0,0.4,0.212,-0.212,0.53,-0.53,0,0.141421,0.15,0.199936,-0.05,0.178334,0.192266,0.450278,0.00976851,0.25,-0.05,1,1,1,0,0,0
cn_esd0002_short3_sad__c100,cn_esd0002_short3_sad,cn,sad,c100,null,null,ok,1,medtalk,lid_upper,noise,60,224,2.78333,0.0207262,0.0557718,0.0539036,0.0023618,0.0101982,2,0.718563,0.0113066,0.0113791,1.00641,,,-0.00144378,5,2,0.2,0.5,0.4,0.286,-0.086,0.87,-0.37,1,5,2,0,0,0.4,0.212,-0.212,0.53,-0.53,0,,,,,,,,,0.25,-0.05,1,1,1,0,0,0
cn_esd0002_short3_sad__c100,cn_esd0002_short3_sad,cn,sad,c100,null,null,ok,1,medtalk,jaw,clean,60,224,2.78333,0.186595,0.597608,0.595753,0.00776266,0.0370971,5,1.79641,0.141301,0.177652,1.25726,0.146568,0.276345,0.130337,5,5,0.6,0.6,1,0.736,-0.136,0.869,-0.269,3,5,5,0.6,0.6,1,0.495,0.105,0.522,0.078,3,-0.230753,-0.15,0.295011,-0.15,0.197975,0.422632,0.219486,0.171642,0.6,0,1,1,1,0,0,0
cn_esd0002_short3_sad__c100,cn_esd0002_short3_sad,cn,sad,c100,null,null,ok,1,medtalk,jaw,noise,60,224,2.78333,0.18801,0.600853,0.59699,0.0112235,0.0472857,5,1.79641,0.137866,0.179711,1.30352,0.159338,0.296106,0.130506,5,5,0.6,0.6,1,0.744,-0.144,0.866,-0.266,3,5,5,0.6,0.6,1,0.493,0.107,0.52,0.08,3,,,,,,,,,0.55,0.05,1,1,1,0,0,0
cn_esd0002_short3_sad__c100,cn_esd0002_short3_sad,cn,sad,c100,null,null,ok,1,medtalk,brow_inner_net,clean,60,224,2.78333,0.13283,0.44971,0.443946,0.0118415,0.0468255,4,1.43713,0.0909912,0.115166,1.26568,0.0742215,0.138078,0.668072,5,4,0.8,1,0.8,0.72,0.08,0.86875,0.13125,4,5,4,0.6,0.75,0.8,0.404,0.196,0.505,0.245,3,,,,,,,,,0.2,0.6,1,1,1,0,0,0
cn_esd0002_short3_sad__c100,cn_esd0002_short3_sad,cn,sad,c100,null,null,ok,1,medtalk,brow_inner_net,noise,60,224,2.78333,0.133291,0.447111,0.440945,0.01221,0.0498992,4,1.43713,0.0916656,0.114669,1.25095,0.0787511,0.143768,0.667985,5,4,0.8,1,0.8,0.717,0.083,0.87,0.13,4,5,4,0.6,0.75,0.8,0.409,0.191,0.51125,0.23875,3,,,,,,,,,0.2,0.6,1,1,1,0,0,0
cn_esd0002_short3_sad__c100,cn_esd0002_short3_sad,cn,sad,c100,null,null,ok,1,medtalk,brow_outer_net,clean,60,224,2.78333,0.0852742,0.244641,0.23834,0.00910225,0.0357043,3,1.07784,0.0388538,0.0789622,2.03229,0.178014,0.371578,-0.205611,5,3,0.4,0.666667,0.6,0.528,-0.128,0.86,-0.193333,2,5,3,0.4,0.666667,0.6,0.313,0.087,0.521667,0.145,2,,,,,,,,,0.3,0.1,1,1,1,0,0,0
cn_esd0002_short3_sad__c100,cn_esd0002_short3_sad,cn,sad,c100,null,null,ok,1,medtalk,brow_outer_net,noise,60,224,2.78333,0.0833573,0.241961,0.233824,0.0102659,0.0423602,1,0.359281,0.0777239,0.0777239,,,,-0.206368,5,1,0,0,0.2,0.174,-0.174,0.85,-0.85,0,5,1,0,0,0.2,0.109,-0.109,0.545,-0.545,0,,,,,,,,,0.2,-0.2,1,1,1,0,0,0
cn_esd0002_short3_sad__c100,cn_esd0002_short3_sad,cn,sad,c100,null,null,ok,1,f0_follower,brow_inner,clean,60,224,2.78333,2.47803,5.32422,5.32417,0.00392764,0.545342,3,1.07784,0.981097,2.77075,2.82413,0.256367,0.54057,0.472198,5,3,0.6,1,0.6,0.537,0.063,0.865,0.135,3,5,3,0.6,1,0.6,0.302,0.298,0.503333,0.496667,3,0.86203,0,0.153868,-0.0666667,0.567484,0.237154,0.0386293,0.981097,0.35,0.25,1,1,1,0,0,0
cn_esd0002_short3_sad__c100,cn_esd0002_short3_sad,cn,sad,c100,null,null,ok,1,f0_follower,brow_inner,noise,60,224,2.78333,2.82802,5.32858,5.20951,0.184825,0.767961,3,1.07784,1.03668,2.71874,2.62254,0.263476,0.537275,0.466784,5,3,0.6,1,0.6,0.541,0.059,0.871667,0.128333,3,5,3,0.4,0.666667,0.6,0.304,0.096,0.506667,0.16,2,,,,,,,,,0.25,0.35,1,1,1,0,0,0
cn_esd0002_short3_sad__c100,cn_esd0002_short3_sad,cn,sad,c100,null,null,ok,1,f0_follower,brow_outer,clean,60,224,2.78333,2.47803,5.32422,5.32417,0.00392764,0.545342,3,1.07784,0.981097,2.77075,2.82413,0.256367,0.54057,0.472198,5,3,0.6,1,0.6,0.537,0.063,0.865,0.135,3,5,3,0.6,1,0.6,0.302,0.298,0.503333,0.496667,3,0.86203,0,0.153868,-0.0666667,0.567484,0.237154,0.0386293,0.981097,0.35,0.25,1,1,1,0,0,0
cn_esd0002_short3_sad__c100,cn_esd0002_short3_sad,cn,sad,c100,null,null,ok,1,f0_follower,brow_outer,noise,60,224,2.78333,2.70601,5.62894,5.49356,0.202464,0.797048,3,1.07784,1.10372,2.96821,2.68927,0.248255,0.520433,0.473144,5,3,0.6,1,0.6,0.537,0.063,0.865,0.135,3,5,3,0.6,1,0.6,0.302,0.298,0.503333,0.496667,3,,,,,,,,,0.25,0.35,1,1,1,0,0,0
cn_esd0002_short3_sad__c100,cn_esd0002_short3_sad,cn,sad,c100,null,null,ok,1,energy_follower,brow_inner,clean,60,224,2.78333,22.4814,59.1362,59.1324,0.109377,1.62059,5,1.79641,14.3047,18.1435,1.26836,0.160981,0.287614,17.8591,5,5,0.8,0.8,1,0.77,0.03,0.871,-0.071,4,5,5,0.8,0.8,1,0.516,0.284,0.536,0.264,4,0.0443918,0.15,0.219638,0.1,-0.500125,0.231745,0.0724682,16.1569,0.55,0.25,1,1,1,0,0,0
cn_esd0002_short3_sad__c100,cn_esd0002_short3_sad,cn,sad,c100,null,null,ok,1,energy_follower,brow_inner,noise,60,224,2.78333,22.4077,59.1793,59.0578,0.625521,2.36712,5,1.79641,14.3051,18.2331,1.27459,0.159605,0.284648,17.8517,5,5,0.8,0.8,1,0.777,0.023,0.876,-0.076,4,5,5,0.8,0.8,1,0.519,0.281,0.539,0.261,4,,,,,,,,,0.6,0.2,1,1,1,0,0,0
cn_esd0002_short3_sad__c100,cn_esd0002_short3_sad,cn,sad,c100,null,null,ok,1,energy_follower,brow_outer,clean,60,224,2.78333,22.4814,59.1362,59.1324,0.109377,1.62059,5,1.79641,14.3047,18.1435,1.26836,0.160981,0.287614,17.8591,5,5,0.8,0.8,1,0.77,0.03,0.871,-0.071,4,5,5,0.8,0.8,1,0.516,0.284,0.536,0.264,4,0.0443918,0.15,0.219638,0.1,-0.500125,0.231745,0.0724682,16.1569,0.55,0.25,1,1,1,0,0,0
cn_esd0002_short3_sad__c100,cn_esd0002_short3_sad,cn,sad,c100,null,null,ok,1,energy_follower,brow_outer,noise,60,224,2.78333,22.6762,59.7845,59.6298,0.709198,2.28972,5,1.79641,14.4731,18.0624,1.248,0.162376,0.291911,17.865,5,5,0.8,0.8,1,0.782,0.018,0.878,-0.078,4,5,5,0.8,0.8,1,0.515,0.285,0.535,0.265,4,,,,,,,,,0.55,0.25,1,1,1,0,0,0
cn_esd0002_short3_sad__c100,cn_esd0002_short3_sad,cn,sad,c100,null,null,ok,1,medtalk_st,intensity,clean,60,224,2.78333,0.157489,0.577953,0.576746,0.00616073,0.023086,7,2.51497,0.0846866,0.0956931,1.12997,0.222148,0.413738,0.529647,5,7,1,1,1.4,0.861,0.139,0.875714,0.124286,5,5,7,1,0.857143,1.4,0.641,0.359,0.526429,0.330714,5,,,,,,,,,0.5,0.5,1,1,1,0,0,0
cn_esd0002_short3_sad__src,cn_esd0002_short3_sad,cn,sad,src,source,reference,reference,1,emoface,brow_inner,clean,60,224,2.78333,0.113369,0.212118,0.212107,0.000348683,0.0114082,4,1.43713,0.0194764,0.0376114,1.93113,0.220051,0.431192,0.96503,5,4,0.6,1,0.8,0.631,-0.031,0.85875,0.14125,3,5,4,0.6,0.75,0.8,0.41,0.19,0.5125,0.2375,3,0.3728,0.5,0.109451,-0.0833333,0.303753,0.0964785,0.0205113,0.0373435,0.2,0.4,1.008,1.005,0.995,-0.004,0,-0
cn_esd0002_short3_sad__src,cn_esd0002_short3_sad,cn,sad,src,source,reference,reference,1,emoface,brow_inner,noise,60,224,2.78333,0.115472,0.20848,0.206492,0.00473843,0.0158561,3,1.07784,0.0208008,0.0344719,1.65724,0.155186,0.30245,0.964498,5,3,0.6,1,0.6,0.527,0.073,0.858333,0.141667,3,5,3,0.6,1,0.6,0.308,0.292,0.513333,0.486667,3,,,,,,,,,0.1,0.5,1.008,1.005,0.995,-0.004,0,-0
cn_esd0002_short3_sad__src,cn_esd0002_short3_sad,cn,sad,src,source,reference,reference,1,emoface,brow_outer,clean,60,224,2.78333,0.108966,0.216037,0.216029,0.000304983,0.00991129,4,1.43713,0.0553277,0.0900073,1.6268,0.184596,0.343135,0.0375439,5,4,0.8,1,0.8,0.613,0.187,0.86625,0.13375,4,5,4,0.8,1,0.8,0.409,0.391,0.52875,0.47125,4,0.27615,0.0666667,0.144626,0.15,0.490771,0.390833,0.0590059,0.0521709,0.45,0.35,1.008,1.005,0.995,-0.004,0,-0
cn_esd0002_short3_sad__src,cn_esd0002_short3_sad,cn,sad,src,source,reference,reference,1,emoface,brow_outer,noise,60,224,2.78333,0.107144,0.212621,0.211831,0.00302034,0.0132362,4,1.43713,0.054203,0.0900655,1.66163,0.184713,0.346558,0.0381868,5,4,0.8,1,0.8,0.601,0.199,0.87375,0.12625,4,5,4,0.8,1,0.8,0.397,0.403,0.525,0.475,4,,,,,,,,,0.3,0.5,1.008,1.005,0.995,-0.004,0,-0
cn_esd0002_short3_sad__src,cn_esd0002_short3_sad,cn,sad,src,source,reference,reference,1,emoface,lid_upper,clean,60,224,2.78333,0.0139139,0.0405575,0.0405508,0.000121912,0.00167384,6,2.15569,0.00545324,0.0121491,2.22788,0.278513,0.525584,0.00398654,5,6,1,0.833333,1.2,0.871,0.129,0.853333,-0.02,5,5,6,0.4,0.333333,1.2,0.603,-0.203,0.508333,-0.175,2,0.208701,-0.183333,0.246958,-0.183333,0.445855,0.188167,0.159683,0.00758981,0.5,0.5,1.008,1.005,0.995,-0.004,0,-0
cn_esd0002_short3_sad__src,cn_esd0002_short3_sad,cn,sad,src,source,reference,reference,1,emoface,lid_upper,noise,60,224,2.78333,0.0135314,0.0399874,0.0398794,0.000484643,0.00207559,6,2.15569,0.00546069,0.0120951,2.21495,0.28411,0.532388,0.00395068,5,6,0.8,0.833333,1.2,0.869,-0.069,0.854167,-0.0208333,4,5,6,0.2,0.166667,1.2,0.603,-0.403,0.508333,-0.341667,1,,,,,,,,,0.5,0.3,1.008,1.005,0.995,-0.004,0,-0
cn_esd0002_short3_sad__src,cn_esd0002_short3_sad,cn,sad,src,source,reference,reference,1,emoface,jaw,clean,60,224,2.78333,0.275793,0.602533,0.602502,0.00100537,0.0321294,5,1.79641,0.105615,0.316922,3.00073,0.356308,0.735387,0.143336,5,5,0.8,0.8,1,0.765,0.035,0.878,-0.078,4,5,5,0.8,0.8,1,0.502,0.298,0.519,0.281,4,-0.0698202,-0.183333,0.143954,0.433333,0.0276164,-0.0340358,0.0741613,0.110014,0.55,0.25,1.008,1.005,0.995,-0.004,0,-0
cn_esd0002_short3_sad__src,cn_esd0002_short3_sad,cn,sad,src,source,reference,reference,1,emoface,jaw,noise,60,224,2.78333,0.268274,0.596103,0.591965,0.011568,0.0432549,5,1.79641,0.100955,0.312797,3.09838,0.335718,0.695706,0.142775,5,5,0.8,0.8,1,0.757,0.043,0.877,-0.077,4,5,5,0.8,0.8,1,0.509,0.291,0.519,0.281,4,,,,,,,,,0.55,0.25,1.008,1.005,0.995,-0.004,0,-0
cn_esd0002_short3_sad__src,cn_esd0002_short3_sad,cn,sad,src,source,reference,reference,1,emoface,brow_inner_net,clean,60,224,2.78333,0.362676,0.700599,0.70056,0.00122007,0.0172364,4,1.43713,0.125647,0.218529,1.73924,0.245315,0.44509,0.784182,5,4,0.6,0.75,0.8,0.645,-0.045,0.86,-0.11,3,5,4,0.4,0.5,0.8,0.394,0.006,0.4975,0.0025,2,,,,,,,,,0.3,0.3,1.008,1.005,0.995,-0.004,0,-0
cn_esd0002_short3_sad__src,cn_esd0002_short3_sad,cn,sad,src,source,reference,reference,1,emoface,brow_inner_net,noise,60,224,2.78333,0.365966,0.695848,0.695023,0.00558926,0.0253237,4,1.43713,0.126981,0.215909,1.70033,0.247792,0.447528,0.783579,5,4,0.6,0.75,0.8,0.639,-0.039,0.8575,-0.1075,3,5,4,0.4,0.5,0.8,0.394,0.006,0.4975,0.0025,2,,,,,,,,,0.3,0.3,1.008,1.005,0.995,-0.004,0,-0
cn_esd0002_short3_sad__src,cn_esd0002_short3_sad,cn,sad,src,source,reference,reference,1,emoface,brow_outer_net,clean,60,224,2.78333,0.276179,0.715144,0.715099,0.00132703,0.017464,5,1.79641,0.106237,0.166122,1.56369,0.17316,0.313306,-0.143304,5,5,0.8,0.8,1,0.781,0.019,0.864,-0.064,4,5,5,0.6,0.6,1,0.502,0.098,0.502,0.098,3,,,,,,,,,0.45,0.35,1.008,1.005,0.995,-0.004,0,-0
cn_esd0002_short3_sad__src,cn_esd0002_short3_sad,cn,sad,src,source,reference,reference,1,emoface,brow_outer_net,noise,60,224,2.78333,0.275673,0.711535,0.710589,0.00605344,0.0244277,5,1.79641,0.104796,0.16371,1.56218,0.172923,0.31115,-0.143059,5,5,0.8,0.8,1,0.759,0.041,0.856,-0.056,4,5,5,0.6,0.6,1,0.493,0.107,0.493,0.107,3,,,,,,,,,0.4,0.4,1.008,1.005,0.995,-0.004,0,-0
cn_esd0002_short3_sad__src,cn_esd0002_short3_sad,cn,sad,src,source,reference,reference,1,emotalk,brow_inner,clean,30,113,2.8,0.201008,0.558844,0.555446,0.00717972,0.0183262,5,1.78571,0.131063,0.199768,1.52421,0.281928,0.502836,0.142482,5,5,0.6,0.6,1,0.781,-0.181,0.861,-0.261,3,5,5,0.4,0.4,1,0.503,-0.103,0.503,-0.103,2,0.846634,0.433333,0.267121,0.05,-0.371472,0.201029,0.104067,0.126423,0.35,0.25,1.008,1.005,0.995,-0.004,0,-0
cn_esd0002_short3_sad__src,cn_esd0002_short3_sad,cn,sad,src,source,reference,reference,1,emotalk,brow_inner,noise,30,113,2.8,0.200412,0.560222,0.556113,0.00790167,0.0226895,5,1.78571,0.132507,0.199796,1.50782,0.279656,0.499354,0.142307,5,5,0.6,0.6,1,0.781,-0.181,0.861,-0.261,3,5,5,0.4,0.4,1,0.503,-0.103,0.503,-0.103,2,,,,,,,,,0.25,0.35,1.008,1.005,0.995,-0.004,0,-0
cn_esd0002_short3_sad__src,cn_esd0002_short3_sad,cn,sad,src,source,reference,reference,1,emotalk,brow_outer,clean,30,113,2.8,0.190135,0.565584,0.561929,0.00748951,0.0140768,6,2.14286,0.0921538,0.183468,1.99089,0.309237,0.547476,0.0808168,5,6,1,0.833333,1.2,0.911,0.089,0.863333,-0.03,5,5,6,0.6,0.5,1.2,0.607,-0.007,0.505833,-0.00583333,3,0.815565,0.5,0.312736,0.05,-0.211952,0.226376,0.122556,0.114161,0.25,0.75,1.008,1.005,0.995,-0.004,0,-0
cn_esd0002_short3_sad__src,cn_esd0002_short3_sad,cn,sad,src,source,reference,reference,1,emotalk,brow_outer,noise,30,113,2.8,0.190645,0.571135,0.565471,0.00936138,0.0159763,6,2.14286,0.0940474,0.182078,1.93603,0.309384,0.546427,0.0806119,5,6,1,0.833333,1.2,0.911,0.089,0.863333,-0.03,5,5,6,0.6,0.5,1.2,0.607,-0.007,0.505833,-0.00583333,3,,,,,,,,,0.25,0.75,1.008,1.005,0.995,-0.004,0,-0
cn_esd0002_short3_sad__src,cn_esd0002_short3_sad,cn,sad,src,source,reference,reference,1,emotalk,lid_upper,clean,30,113,2.8,0.646755,1.64298,1.63495,0.0189231,0.0431765,5,1.78571,0.167786,0.278325,1.65881,0.219448,0.405626,-0.00989561,5,5,0.8,1,1,0.784,0.016,0.871,0.129,4,5,5,0.8,0.8,1,0.506,0.294,0.506,0.294,4,0.583407,0.433333,0.187994,0.0333333,-0.239278,0.114358,0.143993,0.27246,0.25,0.55,1.008,1.005,0.995,-0.004,0,-0
cn_esd0002_short3_sad__src,cn_esd0002_short3_sad,cn,sad,src,source,reference,reference,1,emotalk,lid_upper,noise,30,113,2.8,0.650588,1.63974,1.62993,0.0208943,0.0577473,5,1.78571,0.179038,0.276306,1.54328,0.222139,0.407481,-0.00992253,5,5,0.8,1,1,0.784,0.016,0.871,0.129,4,5,5,0.8,0.8,1,0.506,0.294,0.506,0.294,4,,,,,,,,,0.25,0.55,1.008,1.005,0.995,-0.004,0,-0
cn_esd0002_short3_sad__src,cn_esd0002_short3_sad,cn,sad,src,source,reference,reference,1,emotalk,jaw,clean,30,113,2.8,0.199982,0.603215,0.600768,0.00633293,0.04208,4,1.42857,0.135862,0.20356,1.49828,0.172842,0.311125,0.107844,5,4,0.6,0.75,0.8,0.606,-0.006,0.86625,-0.11625,3,5,4,0.6,0.75,0.8,0.362,0.238,0.4875,0.2625,3,0.469801,0.183333,0.312163,0.433333,-0.171161,0.309271,0.140817,0.115306,0.55,0.05,1.008,1.005,0.995,-0.004,0,-0
cn_esd0002_short3_sad__src,cn_esd0002_short3_sad,cn,sad,src,source,reference,reference,1,emotalk,jaw,noise,30,113,2.8,0.194311,0.604076,0.598577,0.00948788,0.0479203,4,1.42857,0.13309,0.210379,1.58073,0.164273,0.30241,0.108402,5,4,0.6,0.75,0.8,0.606,-0.006,0.86625,-0.11625,3,5,4,0.6,0.75,0.8,0.362,0.238,0.4875,0.2625,3,,,,,,,,,0.55,0.05,1.008,1.005,0.995,-0.004,0,-0
cn_esd0002_short3_sad__src,cn_esd0002_short3_sad,cn,sad,src,source,reference,reference,1,emotalk,brow_inner_net,clean,30,113,2.8,0.37408,0.977054,0.965637,0.0173757,0.049989,4,1.42857,0.228091,0.359032,1.57407,0.123008,0.244711,-0.221051,5,4,0.4,0.5,0.8,0.669,-0.269,0.86125,-0.36125,2,5,4,0.4,0.5,0.8,0.4,0,0.5,0,2,,,,,,,,,0.4,0,1.008,1.005,0.995,-0.004,0,-0
cn_esd0002_short3_sad__src,cn_esd0002_short3_sad,cn,sad,src,source,reference,reference,1,emotalk,brow_inner_net,noise,30,113,2.8,0.368232,0.985956,0.974524,0.0174667,0.0621414,4,1.42857,0.230142,0.357964,1.55541,0.120803,0.239118,-0.222558,5,4,0.6,0.75,0.8,0.66,-0.06,0.86125,-0.11125,3,5,4,0.6,0.75,0.8,0.412,0.188,0.515,0.235,3,,,,,,,,,0.3,0.3,1.008,1.005,0.995,-0.004,0,-0
cn_esd0002_short3_sad__src,cn_esd0002_short3_sad,cn,sad,src,source,reference,reference,1,emotalk,brow_outer_net,clean,30,113,2.8,0.365439,0.964573,0.954663,0.0160906,0.046986,4,1.42857,0.219837,0.332275,1.51146,0.12663,0.242703,-0.282716,5,4,0.6,0.75,0.8,0.669,-0.069,0.86,-0.11,3,5,4,0.6,0.75,0.8,0.409,0.191,0.51125,0.23875,3,,,,,,,,,0.35,0.25,1.008,1.005,0.995,-0.004,0,-0
cn_esd0002_short3_sad__src,cn_esd0002_short3_sad,cn,sad,src,source,reference,reference,1,emotalk,brow_outer_net,noise,30,113,2.8,0.365687,0.967936,0.955035,0.0183773,0.0523571,4,1.42857,0.218981,0.331012,1.5116,0.12341,0.238737,-0.283204,5,4,0.6,0.75,0.8,0.669,-0.069,0.86,-0.11,3,5,4,0.6,0.75,0.8,0.409,0.191,0.51125,0.23875,3,,,,,,,,,0.35,0.25,1.008,1.005,0.995,-0.004,0,-0
cn_esd0002_short3_sad__src,cn_esd0002_short3_sad,cn,sad,src,source,reference,reference,1,emote,brow_inner,clean,25,93,2.8,0.0538245,0.2272,0.219836,0.00611644,0.0224811,4,1.42857,0.0416444,0.0495848,1.19067,0.0987044,0.18451,0.210517,5,4,0.6,0.75,0.8,0.644,-0.044,0.865,-0.115,3,5,4,0.2,0.25,0.8,0.414,-0.214,0.5175,-0.2675,1,0.206699,0.15,0.104271,0.45,0.09802,0.18532,0.387535,0.0375105,0.25,0.35,1.008,1.005,0.995,-0.004,0,-0
cn_esd0002_short3_sad__src,cn_esd0002_short3_sad,cn,sad,src,source,reference,reference,1,emote,brow_inner,noise,25,93,2.8,0.0537896,0.228303,0.218433,0.00707919,0.0224939,5,1.78571,0.0348011,0.0488318,1.40317,0.14728,0.26747,0.210499,5,5,0.6,0.8,1,0.705,-0.105,0.858,-0.058,3,5,5,0.4,0.4,1,0.523,-0.123,0.523,-0.123,2,,,,,,,,,0.3,0.3,1.008,1.005,0.995,-0.004,0,-0
cn_esd0002_short3_sad__src,cn_esd0002_short3_sad,cn,sad,src,source,reference,reference,1,emote,brow_outer,clean,25,93,2.8,0.0263716,0.104078,0.100323,0.00295348,0.00700659,6,2.14286,0.014093,0.018891,1.34045,0.131751,0.235251,0.0398211,5,6,1,0.833333,1.2,0.852,0.148,0.86,-0.0266667,5,5,6,0.6,0.5,1.2,0.619,-0.019,0.52,-0.02,3,0.336678,0.183333,0.199107,0.183333,-0.0130893,0.110388,0.317512,0.0159379,0.3,0.7,1.008,1.005,0.995,-0.004,0,-0
cn_esd0002_short3_sad__src,cn_esd0002_short3_sad,cn,sad,src,source,reference,reference,1,emote,brow_outer,noise,25,93,2.8,0.0265858,0.104924,0.100537,0.00320064,0.00774984,6,2.14286,0.0141714,0.0187962,1.32635,0.126933,0.228463,0.0398051,5,6,1,0.833333,1.2,0.852,0.148,0.86,-0.0266667,5,5,6,0.6,0.5,1.2,0.619,-0.019,0.52,-0.02,3,,,,,,,,,0.2,0.8,1.008,1.005,0.995,-0.004,0,-0
cn_esd0002_short3_sad__src,cn_esd0002_short3_sad,cn,sad,src,source,reference,reference,1,emote,lid_upper,clean,25,93,2.8,0.0293801,0.107385,0.100927,0.00391031,0.0164365,2,0.714286,0.018638,0.0207018,1.11073,,,0.0733365,5,2,0.2,1,0.4,0.287,-0.087,0.8525,0.1475,1,5,2,0.2,0.5,0.4,0.196,0.004,0.49,0.01,1,0.727339,-0.05,0.204737,0.433333,0.864821,0.20151,0.299801,0.0182328,0.4,-0.2,1.008,1.005,0.995,-0.004,0,-0
cn_esd0002_short3_sad__src,cn_esd0002_short3_sad,cn,sad,src,source,reference,reference,1,emote,lid_upper,noise,25,93,2.8,0.0296713,0.107704,0.0973277,0.00491737,0.0167004,1,0.357143,0.0199295,0.0199295,,,,0.0733473,5,1,0.2,1,0.2,0.175,0.025,0.835,0.165,1,5,1,0,0,0.2,0.096,-0.096,0.48,-0.48,0,,,,,,,,,0.4,-0.2,1.008,1.005,0.995,-0.004,0,-0
cn_esd0002_short3_sad__src,cn_esd0002_short3_sad,cn,sad,src,source,reference,reference,1,emote,jaw,clean,25,93,2.8,0.263325,0.595399,0.569445,0.0185365,0.0674683,3,1.07143,0.156595,0.228749,1.46077,0.150186,0.279444,1.15675,5,3,0.6,1,0.6,0.521,0.079,0.85,0.15,3,5,3,0.4,0.666667,0.6,0.303,0.097,0.505,0.161667,2,0.0576524,0.1,0.25465,0.183333,0.209021,0.0969127,0.0714022,0.1331,0.45,0.15,1.008,1.005,0.995,-0.004,0,-0
cn_esd0002_short3_sad__src,cn_esd0002_short3_sad,cn,sad,src,source,reference,reference,1,emote,jaw,noise,25,93,2.8,0.260969,0.595663,0.565839,0.0198422,0.073159,3,1.07143,0.158635,0.224429,1.41475,0.14394,0.266557,1.15684,5,3,0.6,1,0.6,0.521,0.079,0.85,0.15,3,5,3,0.4,0.666667,0.6,0.303,0.097,0.505,0.161667,2,,,,,,,,,0.3,0.3,1.008,1.005,0.995,-0.004,0,-0
cn_esd0002_short3_sad__src,cn_esd0002_short3_sad,cn,sad,src,source,reference,reference,1,medtalk,brow_inner,clean,60,224,2.78333,0.134073,0.442845,0.438839,0.00980621,0.0366537,4,1.43713,0.0760991,0.110067,1.44636,0.113885,0.215877,0.900804,5,4,0.8,1,0.8,0.71,0.09,0.86375,0.13625,4,5,4,0.6,0.75,0.8,0.408,0.192,0.51,0.24,3,0.541894,0.0833333,0.228756,0.15,0.665695,0.163178,0.365011,0.103157,0.2,0.6,1.008,1.005,0.995,-0.004,0,-0
