source,channel,arm,family,metric,excl_fail,slope,ci_lo,ci_hi,p_boot_le0,rho,rho_items_mean,frac_monotone,r_within,swing_frac,n_items,n_cells,log_y_used,subset
emote,jaw,noise,span_pyin,m.amp,False,0.065262,-0.0025813,0.11865,0.031,0.59398,0.55,0,0.54409,0.084292,20,4,True,lang:jp (descriptive)
emote,jaw,noise,span_pyin,m.vel_rms,False,0.013793,1.3476e-05,0.072543,0.025,0.3137,0.24167,0,0.19262,0.087634,60,12,True,all
emote,jaw,noise,span_pyin,m.vel_rms,True,0.013404,-0.00028225,0.073927,0.0315,0.32474,0.23333,0,0.18829,0.087436,58,12,True,excl_fail
emote,jaw,noise,span_pyin,m.event_rate,False,0.073744,0.015985,0.30994,0.003,0.2717,0.40832,0,0.1742,0.29166,60,12,False,all
emote,jaw,noise,span_pyin,m.event_rate,True,0.074775,0.016219,0.32821,0.003,0.27457,0.40832,0,0.17541,0.29166,58,12,False,excl_fail
emote,jaw,noise,dyn,m.amp,False,0.064805,0.00063092,0.12238,0.0235,0.51825,0.54167,0.58333,0.48875,0.074121,36,12,True,all
emote,jaw,noise,dyn,m.amp,False,0.066661,-0.0028163,0.14063,0.042,0.41786,0.4,0.4,0.55844,0.061458,15,5,True,lang:cn (descriptive)
emote,jaw,noise,dyn,m.amp,False,0.064304,0.036378,0.093,0,0.63333,0.83333,0.66667,0.72428,0.077009,9,3,True,lang:en (descriptive)
emote,jaw,noise,dyn,m.amp,False,0.062798,-0.11292,0.19114,0.221,0.6014,0.5,0.75,0.36713,0.12444,12,4,True,lang:jp (descriptive)
emote,jaw,noise,dyn,m.vel_rms,False,0.044708,0.00058981,0.090729,0.024,0.42183,0.375,0.58333,0.45145,0.057861,36,12,True,all
emote,jaw,noise,dyn,m.event_rate,False,0.00014881,-0.27556,0.25556,0.4945,0.10461,0.14434,0,0.00027397,0.083333,36,12,False,all
emote,jaw,noise,combined,m.amp,False,0.022182,-0.0071228,0.05314,0.0745,0.33404,0.20833,0.33333,0.34891,0.076029,36,12,True,all
emote,jaw,noise,combined,m.amp,True,0.022854,-0.008547,0.05541,0.0785,0.34225,0.18182,0.36364,0.34847,0.076029,35,12,True,excl_fail
emote,jaw,noise,combined,m.amp,False,0.020417,-0.036769,0.07679,0.175,0.30237,0.4,0.4,0.28128,0.10469,15,5,True,lang:cn (descriptive)
emote,jaw,noise,combined,m.amp,False,0.026775,-0.016393,0.070983,0.16,0.42164,0.33333,0.33333,0.51857,0.079757,9,3,True,lang:en (descriptive)
emote,jaw,noise,combined,m.amp,False,0.020944,-0.024442,0.072998,0.187,0.23652,-0.125,0.25,0.35201,0.062114,12,4,True,lang:jp (descriptive)
emote,jaw,noise,combined,m.vel_rms,False,0.013109,-0.020811,0.04124,0.1875,0.40936,0.375,0.41667,0.21728,0.071416,36,12,True,all
emote,jaw,noise,combined,m.vel_rms,True,0.013184,-0.022864,0.043216,0.201,0.39518,0.36364,0.45455,0.21186,0.071416,35,12,True,excl_fail
emote,jaw,noise,combined,m.event_rate,False,-0.028272,-0.10085,0.024225,0.8125,-0.083881,0,0,-0.14925,0,36,12,False,all
emote,jaw,noise,combined,m.event_rate,True,-0.030157,-0.11021,0.027717,0.8125,-0.087674,0,0,-0.15414,0,35,12,False,excl_fail
emote,jaw,noise,register,m.amp,False,-0.0048737,-0.020647,0.0097439,0.7305,-0.11429,0,0.16667,-0.1519,0.083562,36,12,True,all
emote,jaw,noise,register,m.amp,False,-0.0077703,-0.035347,0.013305,0.728,-0.19643,-0.1,0,-0.23793,0.088955,15,5,True,lang:cn (descriptive)
emote,jaw,noise,register,m.amp,False,0.00036591,-0.0023059,0.0028875,0.356,0.05,0.33333,0.33333,0.030613,0.038642,9,3,True,lang:en (descriptive)
emote,jaw,noise,register,m.amp,False,-0.005145,-0.033769,0.02978,0.609,0.083916,-0.125,0.25,-0.12714,0.14556,12,4,True,lang:jp (descriptive)
emote,jaw,noise,register,m.vel_rms,False,0.0067358,-0.0081351,0.020068,0.168,0.22239,0.16667,0.16667,0.21234,0.10457,36,12,True,all
emote,jaw,noise,register,m.event_rate,False,0.036263,-0.012494,0.08808,0.068,0.33757,0.41068,0,0.32318,0.16667,36,12,False,all
emote,jaw,noise,rate,m.amp,False,0.13933,-0.32414,0.58979,0.2725,0.19262,,,0.16781,0.059066,24,12,True,all
emote,jaw,noise,rate,m.amp,False,0.13761,-0.63835,0.81631,0.337,0.17408,,,0.15507,0.079003,10,5,True,lang:cn (descriptive)
emote,jaw,noise,rate,m.amp,False,0.28583,-0.57864,1.6806,0.277,0.09759,,,0.27594,0.059145,6,3,True,lang:en (descriptive)
emote,jaw,noise,rate,m.amp,False,0.031621,-0.49476,0.55801,0.331,0.43644,,,0.059848,0.057106,8,4,True,lang:jp (descriptive)
emote,jaw,noise,rate,m.vel_rms,False,0.69961,-0.15068,1.6998,0.0595,0.28893,,,0.40078,0.092697,24,12,True,all
emote,jaw,noise,rate,m.event_rate,False,3.733,1.2924,6.309,0.0005,0.60601,,,0.64108,0.3125,24,12,False,all
medtalk,brow_mean,clean,span,m.amp,False,-0.008423,-0.047365,0.033113,0.6715,-0.14137,-0.24167,0,-0.079329,0.10324,60,12,True,all
medtalk,brow_mean,clean,span,m.amp,True,-0.0056323,-0.045156,0.036894,0.6185,-0.11465,-0.25,0,-0.053112,0.10324,58,12,True,excl_fail
medtalk,brow_mean,clean,span,m.amp,False,-0.052509,-0.070036,-0.038525,1,-0.62,-0.62,0,-0.58005,0.098305,25,5,True,lang:cn (descriptive)
medtalk,brow_mean,clean,span,m.amp,False,-0.013962,-0.08018,0.057673,0.753,-0.13214,-0.1,0,-0.14601,0.12215,15,3,True,lang:en (descriptive)
medtalk,brow_mean,clean,span,m.amp,False,0.040864,-0.035567,0.11933,0.182,0.26165,0.125,0,0.32213,0.12294,20,4,True,lang:jp (descriptive)
medtalk,brow_mean,clean,span,m.vel_rms,False,-0.021678,-0.058252,0.017515,0.863,-0.27358,-0.24167,0,-0.19458,0.086167,60,12,True,all
medtalk,brow_mean,clean,span,m.vel_rms,True,-0.020356,-0.058174,0.019965,0.8405,-0.23615,-0.2,0.083333,-0.18214,0.080968,58,12,True,excl_fail
medtalk,brow_mean,clean,span,m.event_rate,False,0.048906,-0.087865,0.18482,0.2315,0.11376,0.1778,0,0.11882,0.33333,60,12,False,all
medtalk,brow_mean,clean,span,m.event_rate,True,0.068435,-0.080543,0.22593,0.187,0.19582,0.22805,0.090909,0.17037,0.33333,58,12,False,excl_fail
medtalk,brow_mean,clean,span_pyin,m.amp,False,-0.015858,-0.041076,0.035198,0.798,-0.17744,-0.28333,0,-0.20366,0.10324,60,12,True,all
medtalk,brow_mean,clean,span_pyin,m.amp,True,-0.0145,-0.038003,0.039794,0.768,-0.15519,-0.25,0,-0.18768,0.10324,58,12,True,excl_fail
medtalk,brow_mean,clean,span_pyin,m.amp,False,-0.064601,-0.089893,-0.043365,1,-0.61,-0.62,0,-0.58631,0.098305,25,5,True,lang:cn (descriptive)
medtalk,brow_mean,clean,span_pyin,m.amp,False,-0.021875,-0.092141,0.067231,0.865,-0.31786,-0.26667,0,-0.48593,0.12215,15,3,True,lang:en (descriptive)
medtalk,brow_mean,clean,span_pyin,m.amp,False,0.040718,-0.036705,0.12127,0.182,0.29173,0.125,0,0.31636,0.12294,20,4,True,lang:jp (descriptive)
medtalk,brow_mean,clean,span_pyin,m.vel_rms,False,-0.013625,-0.061064,0.015149,0.9025,-0.28313,-0.29167,0,-0.16677,0.086167,60,12,True,all
medtalk,brow_mean,clean,span_pyin,m.vel_rms,True,-0.012764,-0.060542,0.018547,0.8785,-0.25491,-0.2,0.083333,-0.15677,0.080968,58,12,True,excl_fail
medtalk,brow_mean,clean,span_pyin,m.event_rate,False,-0.034685,-0.092527,0.18123,0.634,0.062679,0.11681,0,-0.11491,0.33333,60,12,False,all
medtalk,brow_mean,clean,span_pyin,m.event_rate,True,-0.025592,-0.088655,0.22351,0.587,0.13632,0.22805,0.090909,-0.087452,0.33333,58,12,False,excl_fail
medtalk,brow_mean,clean,dyn,m.amp,False,0.0023566,-0.054229,0.052332,0.4395,0.020853,0.041667,0.33333,0.021474,0.062666,36,12,True,all
medtalk,brow_mean,clean,dyn,m.amp,False,0.047542,-0.012967,0.11108,0.089,0.30357,0.2,0.4,0.4791,0.086303,15,5,True,lang:cn (descriptive)
medtalk,brow_mean,clean,dyn,m.amp,False,-0.025852,-0.10053,0.057925,0.657,-0.26667,-0.33333,0.33333,-0.34179,0.044246,9,3,True,lang:en (descriptive)
medtalk,brow_mean,clean,dyn,m.amp,False,-0.034303,-0.16206,0.059452,0.701,-0.041958,0.125,0.25,-0.24446,0.057133,12,4,True,lang:jp (descriptive)
medtalk,brow_mean,clean,dyn,m.vel_rms,False,0.091374,0.020847,0.16996,0.005,0.42067,0.41667,0.58333,0.5309,0.088503,36,12,True,all
medtalk,brow_mean,clean,dyn,m.event_rate,False,0.041109,-0.23721,0.34769,0.4075,-0.013268,0.10309,0.18182,0.06881,0.18333,36,12,False,all
medtalk,brow_mean,clean,combined,m.amp,False,0.001447,-0.024064,0.026936,0.446,0.0098247,-0.041667,0.083333,0.025226,0.098511,36,12,True,all
medtalk,brow_mean,clean,combined,m.amp,True,0.0067659,-0.019447,0.032216,0.3005,0.11644,0,0.090909,0.1215,0.089696,35,12,True,excl_fail
medtalk,brow_mean,clean,combined,m.amp,False,0.0066972,-0.018043,0.030517,0.314,0.056695,-0.1,0,0.16167,0.070755,15,5,True,lang:cn (descriptive)
medtalk,brow_mean,clean,combined,m.amp,False,-0.022169,-0.065014,0.052392,0.753,-0.42164,-0.16667,0.33333,-0.3433,0.11948,9,3,True,lang:en (descriptive)
medtalk,brow_mean,clean,combined,m.amp,False,0.012596,-0.046882,0.057259,0.338,0.029566,0.125,0,0.18574,0.11942,12,4,True,lang:jp (descriptive)
medtalk,brow_mean,clean,combined,m.vel_rms,False,0.036656,0.006669,0.069116,0.0035,0.42901,0.375,0.33333,0.44679,0.11937,36,12,True,all
medtalk,brow_mean,clean,combined,m.vel_rms,True,0.041059,0.010342,0.074868,0.0025,0.4728,0.36364,0.36364,0.4865,0.11937,35,12,True,excl_fail
medtalk,brow_mean,clean,combined,m.event_rate,False,0.024976,-0.10351,0.14065,0.3215,0.18028,0.27273,0.27273,0.084691,0.34286,36,12,False,all
medtalk,brow_mean,clean,combined,m.event_rate,True,0.039974,-0.092997,0.16141,0.25,0.26003,0.3866,0.3,0.13317,0.34286,35,12,False,excl_fail
medtalk,brow_mean,clean,register,m.amp,False,-0.017294,-0.029604,-0.0066863,1,-0.51506,-0.41667,0.083333,-0.56982,0.095453,36,12,True,all
medtalk,brow_mean,clean,register,m.amp,False,-0.012256,-0.029427,-0.0002567,0.975,-0.25357,-0.2,0.2,-0.47933,0.044738,15,5,True,lang:cn (descriptive)
medtalk,brow_mean,clean,register,m.amp,False,-0.011756,-0.0258,0.013175,0.718,-0.65,-0.5,0,-0.47582,0.095988,9,3,True,lang:en (descriptive)
medtalk,brow_mean,clean,register,m.amp,False,-0.027633,-0.049795,-0.012398,1,-0.77622,-0.625,0,-0.71776,0.099942,12,4,True,lang:jp (descriptive)
medtalk,brow_mean,clean,register,m.vel_rms,False,-0.015778,-0.024266,-0.0065087,0.999,-0.56577,-0.54167,0.083333,-0.62573,0.079898,36,12,True,all
medtalk,brow_mean,clean,register,m.event_rate,False,-0.035213,-0.087948,0.022017,0.8905,-0.23046,-0.27321,0.2,-0.32182,0.30952,36,12,False,all
medtalk,brow_mean,clean,rate,m.amp,False,-0.33,-0.70154,0.0026379,0.9735,-0.43339,,,-0.4594,0.040646,24,12,True,all
medtalk,brow_mean,clean,rate,m.amp,False,-0.11302,-0.49146,0.31132,0.72,-0.17408,,,-0.22505,0.049792,10,5,True,lang:cn (descriptive)
medtalk,brow_mean,clean,rate,m.amp,False,-0.16562,-0.43006,0.29097,0.753,-0.68313,,,-0.45493,0.036993,6,3,True,lang:en (descriptive)
medtalk,brow_mean,clean,rate,m.amp,False,-0.72451,-1.4504,0.0013884,0.963,-0.54554,,,-0.68055,0.056766,8,4,True,lang:jp (descriptive)
medtalk,brow_mean,clean,rate,m.vel_rms,False,-0.20682,-0.44538,0.026191,0.9615,-0.50562,,,-0.45311,0.032205,24,12,True,all
medtalk,brow_mean,clean,rate,m.event_rate,False,-0.30885,-1.2468,0.69174,0.733,-0.24869,,,-0.1806,0.091668,24,12,False,all
medtalk,brow_mean,noise,span,m.amp,False,-0.0069542,-0.046144,0.035742,0.648,-0.1436,-0.18333,0,-0.063792,0.099494,60,12,True,all
medtalk,brow_mean,noise,span,m.amp,True,-0.0025696,-0.041843,0.040481,0.563,-0.10603,-0.19167,0,-0.024019,0.099494,58,12,True,excl_fail
medtalk,brow_mean,noise,span,m.amp,False,-0.048863,-0.061736,-0.034899,1,-0.59077,-0.5,0,-0.55903,0.076686,25,5,True,lang:cn (descriptive)
medtalk,brow_mean,noise,span,m.amp,False,-0.015452,-0.06823,0.051813,0.753,-0.11786,-0.033333,0,-0.1531,0.11539,15,3,True,lang:en (descriptive)
medtalk,brow_mean,noise,span,m.amp,False,0.042452,-0.042907,0.13008,0.183,0.22707,0.1,0,0.32046,0.11918,20,4,True,lang:jp (descriptive)
medtalk,brow_mean,noise,span,m.vel_rms,False,-0.024916,-0.061043,0.010261,0.9135,-0.27385,-0.25,0,-0.20725,0.083723,60,12,True,all
medtalk,brow_mean,noise,span,m.vel_rms,True,-0.022901,-0.060569,0.014988,0.881,-0.24249,-0.18333,0.083333,-0.19008,0.080298,58,12,True,excl_fail
medtalk,brow_mean,noise,span,m.event_rate,False,0.042013,-0.12161,0.19375,0.2735,0.18443,0.2111,0,0.10416,0.32051,60,12,False,all
medtalk,brow_mean,noise,span,m.event_rate,True,0.049227,-0.11909,0.20618,0.255,0.22536,0.22876,0,0.12091,0.32051,58,12,False,excl_fail
medtalk,brow_mean,noise,span_pyin,m.amp,False,-0.014981,-0.042612,0.035397,0.7955,-0.18961,-0.225,0,-0.18739,0.099494,60,12,True,all
medtalk,brow_mean,noise,span_pyin,m.amp,True,-0.012813,-0.036685,0.043334,0.748,-0.16257,-0.19167,0,-0.16439,0.099494,58,12,True,excl_fail
medtalk,brow_mean,noise,span_pyin,m.amp,False,-0.061056,-0.082299,-0.042012,1,-0.60077,-0.5,0,-0.5739,0.076686,25,5,True,lang:cn (descriptive)
medtalk,brow_mean,noise,span_pyin,m.amp,False,-0.021699,-0.12508,0.061193,0.865,-0.31071,-0.2,0,-0.45667,0.11539,15,3,True,lang:en (descriptive)
medtalk,brow_mean,noise,span_pyin,m.amp,False,0.042272,-0.044073,0.1321,0.183,0.25263,0.1,0,0.31452,0.11918,20,4,True,lang:jp (descriptive)
medtalk,brow_mean,noise,span_pyin,m.vel_rms,False,-0.012745,-0.065222,0.0078931,0.9245,-0.28675,-0.30833,0,-0.14456,0.083723,60,12,True,all
medtalk,brow_mean,noise,span_pyin,m.vel_rms,True,-0.011481,-0.06354,0.012186,0.893,-0.26347,-0.18333,0.083333,-0.1308,0.080298,58,12,True,excl_fail
medtalk,brow_mean,noise,span_pyin,m.event_rate,False,-0.044705,-0.11521,0.2117,0.636,0.16265,0.13253,0,-0.15113,0.32051,60,12,False,all
medtalk,brow_mean,noise,span_pyin,m.event_rate,True,-0.042138,-0.11477,0.23007,0.625,0.19287,0.22876,0,-0.14207,0.32051,58,12,False,excl_fail
medtalk,brow_mean,noise,dyn,m.amp,False,0.0084697,-0.0453,0.05225,0.3415,0.14005,0.29167,0.41667,0.078669,0.05663,36,12,True,all
medtalk,brow_mean,noise,dyn,m.amp,False,0.045683,0.0049175,0.089474,0.017,0.41071,0.3,0.4,0.59527,0.073218,15,5,True,lang:cn (descriptive)
medtalk,brow_mean,noise,dyn,m.amp,False,0.004607,-0.075836,0.060254,0.394,0.13333,0.5,0.66667,0.064317,0.046508,9,3,True,lang:en (descriptive)
medtalk,brow_mean,noise,dyn,m.amp,False,-0.03648,-0.16718,0.051477,0.72,-0.027972,0.125,0.25,-0.23621,0.05663,12,4,True,lang:jp (descriptive)
medtalk,brow_mean,noise,dyn,m.vel_rms,False,0.090061,0.019974,0.16438,0.004,0.40793,0.41667,0.58333,0.52041,0.10371,36,12,True,all
medtalk,brow_mean,noise,dyn,m.event_rate,False,-0.038716,-0.2352,0.14699,0.643,-0.030147,0.12418,0.090909,-0.087409,0.21111,36,12,False,all
medtalk,brow_mean,noise,combined,m.amp,False,0.003243,-0.020107,0.027012,0.382,0.049124,0,0.083333,0.062438,0.092392,36,12,True,all
medtalk,brow_mean,noise,combined,m.amp,True,0.0077773,-0.016174,0.032108,0.2675,0.13231,0.045455,0.090909,0.15259,0.091441,35,12,True,excl_fail
medtalk,brow_mean,noise,combined,m.amp,False,0.0057006,-0.023441,0.032003,0.372,0.15119,0,0,0.13989,0.075702,15,5,True,lang:cn (descriptive)
medtalk,brow_mean,noise,combined,m.amp,False,-0.017037,-0.062529,0.046713,0.753,-0.26352,-0.16667,0.33333,-0.29445,0.11637,9,3,True,lang:en (descriptive)
medtalk,brow_mean,noise,combined,m.amp,False,0.015381,-0.03617,0.052099,0.262,0.088697,0.125,0,0.25974,0.106,12,4,True,lang:jp (descriptive)
medtalk,brow_mean,noise,combined,m.vel_rms,False,0.035981,0.0048086,0.067528,0.0065,0.42901,0.41667,0.41667,0.43516,0.12017,36,12,True,all
medtalk,brow_mean,noise,combined,m.vel_rms,True,0.040434,0.0084109,0.074312,0.0045,0.46751,0.40909,0.45455,0.47556,0.12017,35,12,True,excl_fail
medtalk,brow_mean,noise,combined,m.event_rate,False,0.032685,-0.097862,0.14803,0.2895,0.26049,0.21509,0.18182,0.11023,0.34286,36,12,False,all
medtalk,brow_mean,noise,combined,m.event_rate,True,0.041531,-0.09772,0.15834,0.253,0.2877,0.32321,0.2,0.1361,0.34286,35,12,False,excl_fail
medtalk,brow_mean,noise,register,m.amp,False,-0.015391,-0.026591,-0.0055566,1,-0.46049,-0.41667,0,-0.5255,0.078243,36,12,True,all
medtalk,brow_mean,noise,register,m.amp,False,-0.010862,-0.026774,-6.4239e-05,0.982,-0.22857,-0.2,0,-0.43564,0.037429,15,5,True,lang:cn (descriptive)
medtalk,brow_mean,noise,register,m.amp,False,-0.0080961,-0.018598,0.012617,0.718,-0.51667,-0.33333,0,-0.40002,0.075915,9,3,True,lang:en (descriptive)
medtalk,brow_mean,noise,register,m.amp,False,-0.026396,-0.045634,-0.0083509,1,-0.74825,-0.75,0,-0.68576,0.11419,12,4,True,lang:jp (descriptive)
medtalk,brow_mean,noise,register,m.vel_rms,False,-0.015307,-0.024233,-0.00504,0.9975,-0.52767,-0.5,0.083333,-0.57713,0.084229,36,12,True,all
medtalk,brow_mean,noise,register,m.event_rate,False,-0.03176,-0.084791,0.020983,0.8765,-0.25268,-0.31845,0.11111,-0.25155,0.26786,36,12,False,all
medtalk,brow_mean,noise,rate,m.amp,False,-0.28774,-0.6226,0.04219,0.9615,-0.38523,,,-0.44003,0.052486,24,12,True,all
medtalk,brow_mean,noise,rate,m.amp,False,-0.27982,-0.67,0.12009,0.915,-0.59186,,,-0.51515,0.053685,10,5,True,lang:cn (descriptive)
medtalk,brow_mean,noise,rate,m.amp,False,0.014768,-0.4997,0.52746,0.376,0.29277,,,0.035197,0.051286,6,3,True,lang:en (descriptive)
medtalk,brow_mean,noise,rate,m.amp,False,-0.52452,-1.2092,0.16017,0.942,-0.43644,,,-0.59316,0.057461,8,4,True,lang:jp (descriptive)
medtalk,brow_mean,noise,rate,m.vel_rms,False,-0.12614,-0.40051,0.1412,0.8215,-0.30096,,,-0.26257,0.022181,24,12,True,all
medtalk,brow_mean,noise,rate,m.event_rate,False,-0.41124,-1.8198,1.0377,0.6935,-0.14478,,,-0.15299,0.225,24,12,False,all
medtalk,brow_inner,clean,span,m.amp,False,-0.025215,-0.07716,0.023783,0.8355,-0.16193,-0.175,0,-0.20017,0.11567,60,12,True,all
medtalk,brow_inner,clean,span,m.amp,True,-0.022288,-0.075654,0.025682,0.802,-0.12812,-0.18333,0,-0.17717,0.11567,58,12,True,excl_fail
medtalk,brow_inner,clean,span,m.amp,False,-0.058662,-0.075253,-0.040632,1,-0.58462,-0.6,0,-0.58419,0.088206,25,5,True,lang:cn (descriptive)
medtalk,brow_inner,clean,span,m.amp,False,-0.010148,-0.060032,0.051455,0.631,0.010714,0.16667,0,-0.095973,0.11613,15,3,True,lang:en (descriptive)
medtalk,brow_inner,clean,span,m.amp,False,-0.0030363,-0.12775,0.10206,0.546,0.11429,0.1,0,-0.019028,0.14342,20,4,True,lang:jp (descriptive)
medtalk,brow_inner,clean,span_pyin,m.amp,False,-0.014451,-0.075684,0.019681,0.8485,-0.14271,-0.21667,0,-0.15643,0.11567,60,12,True,all
medtalk,brow_inner,clean,span_pyin,m.amp,True,-0.012773,-0.073418,0.022867,0.8145,-0.11791,-0.18333,0,-0.13937,0.11567,58,12,True,excl_fail
medtalk,brow_inner,clean,span_pyin,m.amp,False,-0.068412,-0.076808,-0.061944,1,-0.56692,-0.6,0,-0.55974,0.088206,25,5,True,lang:cn (descriptive)
medtalk,brow_inner,clean,span_pyin,m.amp,False,-0.0068579,-0.12918,0.06072,0.753,-0.071429,5.5511e-17,0,-0.13777,0.11613,15,3,True,lang:en (descriptive)
medtalk,brow_inner,clean,span_pyin,m.amp,False,-0.0040991,-0.12697,0.10331,0.546,0.12782,0.1,0,-0.025319,0.14342,20,4,True,lang:jp (descriptive)
medtalk,brow_inner,clean,dyn,m.amp,False,0.025274,-0.066317,0.11981,0.2905,0.12383,0.16667,0.33333,0.13489,0.092625,36,12,True,all
medtalk,brow_inner,clean,dyn,m.amp,False,0.0911,0.056677,0.12259,0,0.68929,0.8,0.6,0.82404,0.090544,15,5,True,lang:cn (descriptive)
medtalk,brow_inner,clean,dyn,m.amp,False,-0.097407,-0.13306,-0.051349,1,-0.81667,-0.83333,0,-0.85517,0.077461,9,3,True,lang:en (descriptive)
medtalk,brow_inner,clean,dyn,m.amp,False,0.034035,-0.21283,0.28553,0.397,0.2028,0.125,0.25,0.11928,0.19053,12,4,True,lang:jp (descriptive)
medtalk,brow_inner,clean,combined,m.amp,False,0.0034616,-0.033086,0.040314,0.422,0.072048,0.16667,0.25,0.04485,0.11348,36,12,True,all
medtalk,brow_inner,clean,combined,m.amp,True,0.010921,-0.026275,0.047095,0.273,0.17642,0.22727,0.27273,0.14633,0.10513,35,12,True,excl_fail
medtalk,brow_inner,clean,combined,m.amp,False,0.012788,-0.0032613,0.028233,0.06,0.28347,0.3,0.2,0.28761,0.079368,15,5,True,lang:cn (descriptive)
medtalk,brow_inner,clean,combined,m.amp,False,-0.058295,-0.10193,0.0030571,0.967,-0.63246,-0.33333,0,-0.71225,0.1591,9,3,True,lang:en (descriptive)
medtalk,brow_inner,clean,combined,m.amp,False,0.038121,-0.055877,0.10633,0.262,0.29566,0.375,0.5,0.37424,0.17055,12,4,True,lang:jp (descriptive)
medtalk,brow_inner,clean,register,m.amp,False,-0.012359,-0.028545,0.0013481,0.9555,-0.27156,-0.125,0.083333,-0.347,0.11509,36,12,True,all
medtalk,brow_inner,clean,register,m.amp,False,-0.014803,-0.042173,0.0060795,0.883,-0.075,-0.3,0.2,-0.40265,0.079213,15,5,True,lang:cn (descriptive)
medtalk,brow_inner,clean,register,m.amp,False,0.0068713,0.0013832,0.016983,0,0.26667,0.5,0,0.24731,0.086319,9,3,True,lang:en (descriptive)
medtalk,brow_inner,clean,register,m.amp,False,-0.023517,-0.041832,0.0027756,0.949,-0.54545,-0.375,0,-0.60083,0.13627,12,4,True,lang:jp (descriptive)
medtalk,brow_inner,clean,rate,m.amp,False,-0.30024,-0.71081,0.091903,0.9365,-0.313,,,-0.39395,0.046612,24,12,True,all
medtalk,brow_inner,clean,rate,m.amp,False,-0.11019,-0.81357,0.38625,0.629,0.17408,,,-0.14585,0.040303,10,5,True,lang:cn (descriptive)
medtalk,brow_inner,clean,rate,m.amp,False,-0.091271,-0.60432,0.73734,0.753,0.09759,,,-0.15251,0.061687,6,3,True,lang:en (descriptive)
medtalk,brow_inner,clean,rate,m.amp,False,-0.69455,-1.2128,-0.17627,1,-0.87287,,,-0.7964,0.064134,8,4,True,lang:jp (descriptive)
medtalk,brow_inner,noise,span,m.amp,False,-0.024952,-0.076358,0.02706,0.8235,-0.14799,-0.15833,0,-0.1927,0.12024,60,12,True,all
medtalk,brow_inner,noise,span,m.amp,True,-0.021427,-0.074882,0.029454,0.787,-0.11901,-0.16667,0,-0.1665,0.11913,58,12,True,excl_fail
medtalk,brow_inner,noise,span,m.amp,False,-0.063597,-0.077819,-0.05216,1,-0.63846,-0.56,0,-0.59791,0.093144,25,5,True,lang:cn (descriptive)
medtalk,brow_inner,noise,span,m.amp,False,-0.008757,-0.068888,0.043465,0.631,0.064286,0.1,0,-0.082358,0.12061,15,3,True,lang:en (descriptive)
medtalk,brow_inner,noise,span,m.amp,False,0.0016299,-0.11982,0.11707,0.407,0.11429,0.15,0,0.0099868,0.15027,20,4,True,lang:jp (descriptive)
medtalk,brow_inner,noise,span_pyin,m.amp,False,-0.010885,-0.079956,0.02064,0.785,-0.12159,-0.2,0,-0.11463,0.12024,60,12,True,all
medtalk,brow_inner,noise,span_pyin,m.amp,True,-0.0088721,-0.075321,0.025356,0.741,-0.096927,-0.16667,0,-0.094632,0.11913,58,12,True,excl_fail
medtalk,brow_inner,noise,span_pyin,m.amp,False,-0.073855,-0.081645,-0.065609,1,-0.61,-0.56,0,-0.57047,0.093144,25,5,True,lang:cn (descriptive)
medtalk,brow_inner,noise,span_pyin,m.amp,False,-0.001785,-0.14573,0.051969,0.631,0.014286,-0.066667,0,-0.035662,0.12061,15,3,True,lang:en (descriptive)
medtalk,brow_inner,noise,span_pyin,m.amp,False,0.00031429,-0.11972,0.11837,0.407,0.12331,0.15,0,0.0018981,0.15027,20,4,True,lang:jp (descriptive)
